"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"100","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Andaluc�a",-4.556136,37.011298
"101","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Andaluc�a",-3.117376,36.985499
"102","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,2.90272,42.75138
"103","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,6.39586,43.43087
"104","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.41248,42.75258
"105","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.25225,42.40134
"106","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.12195,42.31877
"107","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,2.29255,48.85493
"108","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.28885,43.54992
"109","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.14848,41.41621
"110","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.03868,41.51265
"111","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Barcelona",1.753598,41.508214
"112","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Italy","Toscana",10.826214,43.873556
"113","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,2.44997,42.85304
"114","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France","Languedoc-Roussillon",3.707223,43.741286
"115","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Andaluc�a",-2.847278,36.98779
"116","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.16859,43.6424
"117","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Las Palmas",-15.4627,28.0637
"118","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,3.18539,43.48391
"119","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Tarragona",0.844464,40.726694
"120","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Tarragona",1.095556,41.1825
"121","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Barcelona",2.490956,41.684619
"122","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,-1.11694,46.24711
"123","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,3.32382,43.65136
"124","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Italy","Liguria",9.853574,44.026498
"125","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.32219,43.40051
"126","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,3.10947,43.14098
"127","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.25058,43.4835
"128","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,7.40228,43.73113
