"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"139","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-4.313368,55.898202
"140","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-4.314805,55.895478
"141","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-0.694858,53.99969
"142","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","Netherlands","Zuid-Holland",4.2,52.05
"143","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","Italy","Lazio",13.040324,41.855531
"144","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",0.123934,52.192781
"145","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.191633,51.741612
"146","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom",NA,-5.760971,54.66988
"147","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-0.936576,53.311744
"148","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.188173,55.662604
"149","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-4.847945,55.792605
"150","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.451258,50.519685
"151","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-4.851196,55.793429
"152","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-1.240825,51.754738
"153","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.228064,55.97132
"154","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-2.100297,57.177325
"155","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.233785,55.949697
"156","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-2.100288,57.174181
"157","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.334169,55.888447
"158","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-5.427431,50.198274
"159","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-3.951814,50.492275
"160","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.000247,56.207889
"161","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-4.637486,55.463823
"162","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-0.397416,54.275636
"163","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.299739,52.986973
"164","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.259253,55.944947
"165","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","Portugal","Faro",-7.54806,37.292246
"166","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Wales",-3.970093,51.622106
"167","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.427622,50.557724
"168","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-1.082119,53.941252
"169","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.144747,51.798682
"170","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-0.565795,51.223751
"171","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.19928,51.767763
"172","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.619675,51.359478
"173","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.377502,55.983218
