"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"138","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.23338,43.3873
"139","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.56359,43.6562
"140","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.72833,43.55889
"141","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,6.77285,45.61861
"142","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.81449,43.77225
"143","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Ukraine","Odessa",30.649799,46.356952
"144","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,4.81406,44.189
"145","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Italy",NA,15.095687,36.802517
"146","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.33764,43.68017
"147","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.56428,43.29036
"148","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,7.155,43.67468
"149","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,4.67573,43.74112
"150","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,7.2037,43.6794
"151","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.77567,43.97982
"152","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.232,43.708
"153","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Georgia",NA,45.020214,41.544113
"154","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.86581,43.93448
"155","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.172,43.73235
"156","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,4.78545,43.5938
"157","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,6.771827,43.586336
"158","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France","Provence-Alpes-C�te d'Azur",5.109564,43.836023
"159","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.24839,43.56928
"160","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.38791,43.53601
"161","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.21234,43.61892
"162","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.08979,43.70727
"163","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.17249,43.57278
"164","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.18915,43.68409
"165","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,4.80312,44.12644
"166","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.74802,43.68687
"167","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,4.63672,43.86159
"168","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.18493,43.72802
"169","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,4.75868,44.17841
"170","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Ukraine","Crimea",33.024168,45.302694
"171","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.31772,43.56616
"172","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Ukraine","Zaporizhzhya",36.734697,46.776787
"173","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.44048,43.2141
