phylum,class,order,family,genus,species,country,adm1,lon,lat
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.445560999999998,29.689328000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.529940999999994,30.062884000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.867067000000006,30.092108000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.697963000000001,29.568511000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-99.698110000000000,29.518671999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.986250999999996,29.692291999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.313720000000004,30.077324999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.916604000000007,29.681873000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.643719000000004,30.236046000000002
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.263249000000002,29.562439000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.201739000000003,30.055616000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.497816999999998,30.196193999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.749306000000004,30.158795000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.629261999999997,29.526554000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.969042999999999,29.612421999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.671171000000001,30.169885000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.873182000000000,30.167802999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.735140999999999,30.218411000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.608947000000001,30.025210999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.855946000000003,29.706351000000002
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.771827000000002,29.513048999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.569023000000001,25.996624000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.698687000000007,29.851638999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.575500000000005,30.211500000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.661389000000000,29.911943999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.572923000000003,29.444572999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.340316999999999,30.116116999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.641824000000000,29.961127000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-96.778430999999998,32.839331999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.402303000000003,29.753882000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-96.990145999999996,28.844262000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.751047000000000,29.826471000000002
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.723405000000000,30.550167999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.255066999999997,29.592732000000002
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.648093000000003,29.960642000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.267984999999996,29.681591999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.798196000000004,29.702681999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.702338999999995,29.800383000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.079207999999994,29.651008000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.988237999999996,26.147189999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.617372000000003,30.168465000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.079268999999996,29.651046999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.135076999999995,26.083089999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.773577000000003,29.991823000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.747314000000003,30.232894000000002
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.480034000000003,30.158984000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.766254000000004,29.655550999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.944777999999999,29.887388000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.626594999999995,29.645199999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-96.616449000000003,30.318149999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.558729999999997,30.156806000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.619500000000002,30.168721999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.676096000000001,30.256727000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.262372999999997,29.564191999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.401169999999993,29.712897000000002
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.765534000000002,29.806640999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.569541999999998,29.536957999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.164705999999995,29.961703000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.737853000000001,29.474983000000002
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.547349999999994,30.264218000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.227279999999993,29.577397999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.477840999999998,29.464383000000002
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.490309999999994,29.399215999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.889064000000005,30.024108999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.824618999999998,30.269795999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.650300000000001,30.366312000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.625928000000002,30.391135999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.450833000000003,29.940000000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.541533000000001,29.529361000000002
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-98.503063999999995,29.556035999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-94.690629000000001,32.506981000000003
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.665771000000007,29.631986999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.668982999999997,29.958096999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.674209000000005,30.285301000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.713302999999996,30.158956000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.470742999999999,30.393353999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-97.004357999999996,30.418029000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Texas,-95.400957000000005,29.563330000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Alabama,-85.480783000000002,32.609803999999997
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Alabama,-87.686295000000001,30.270788000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Alabama,-88.077056999999996,30.247858000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Alabama,-87.659317000000001,30.592336000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Alabama,-87.687845999999993,30.375917999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Georgia,-81.495954999999995,31.209188000000001
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Georgia,-81.637266999999994,31.829374999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Georgia,-81.756908999999993,32.527856999999997
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Georgia,-83.745247000000006,32.098483000000002
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,South Carolina,-79.052955999999995,33.651363000000003
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,South Carolina,-80.010931999999997,32.890965999999999
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,South Carolina,-80.070869000000002,32.793948999999998
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,South Carolina,-80.068650000000005,32.793591999999997
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,South Carolina,-80.347882999999996,32.622394000000000
Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,Belocaulus angustipes,United States,Hawaii,-154.931151999999997,19.399857999999998
